X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
43.0,24.0,6.0,5.0,43056.0,22823.405238552143,20977.290748002375,8.0,-0.042148062923850996,191,107,6,86.0,48.0,12.0,43.0,92.0,76.0,191,409,76,86.0,184.0,152.0,10.0,0,302,70,0,68,70,757
37.0,40.0,9.0,5.0,43825.0,23592.405238552143,19383.940399958406,10.0,-0.09792514407792237,164,178,9,74.0,80.0,18.0,37.0,108.0,79.0,164,480,79,74.0,216.0,158.0,10.0,0,302,70,0,68,70,758
24.0,47.0,11.0,5.0,43448.0,23215.405238552143,19281.923691800635,8.0,-0.09255832415251174,107,209,11,48.0,94.0,22.0,24.0,115.0,81.0,107,511,81,48.0,230.0,162.0,10.0,0,302,70,0,68,70,759
43.0,32.0,17.0,2.0,34531.0,21830.426076594846,11998.772357364238,1.0,-0.2906262688554041,191,142,17,86.0,64.0,34.0,111.0,32.0,87.0,493,142,87,222.0,64.0,174.0,4.0,302,0,70,68,0,70,760
42.0,32.0,20.0,2.0,33836.0,21135.426076594846,11727.204885591134,1.0,-0.2862893479779346,187,142,20,84.0,64.0,40.0,110.0,32.0,90.0,489,142,90,220.0,64.0,180.0,4.0,302,0,70,68,0,70,761
44.0,42.0,12.0,2.0,34401.0,21700.426076594846,11286.022031068245,1.0,-0.31571765506657345,196,187,12,88.0,84.0,24.0,112.0,42.0,82.0,498,187,82,224.0,84.0,164.0,4.0,302,0,70,68,0,70,762
44.0,41.0,18.0,2.0,42456.0,29755.426076594846,10686.420641126895,1.0,-0.4715166834137635,196,182,18,88.0,82.0,36.0,112.0,41.0,88.0,498,182,88,224.0,82.0,176.0,4.0,302,0,70,68,0,70,763
48.0,39.0,17.0,2.0,41051.0,28350.426076594846,10530.519658048866,1.0,-0.45831977802608026,213,173,17,96.0,78.0,34.0,116.0,39.0,87.0,515,173,87,232.0,78.0,174.0,4.0,302,0,70,68,0,70,764
9.0,61.0,12.0,2.0,26395.0,13694.426076594846,7687.952647349969,2.0,-0.28090763458971924,40,271,12,18.0,122.0,24.0,77.0,61.0,82.0,342,271,82,154.0,122.0,164.0,4.0,302,0,70,68,0,70,765
7.0,38.0,5.0,2.0,22449.0,9748.426076594846,7020.1069247749565,4.0,-0.16270470121608227,31,169,5,14.0,76.0,10.0,75.0,38.0,75.0,333,169,75,150.0,76.0,150.0,4.0,302,0,70,68,0,70,766
8.0,34.0,8.0,2.0,24375.0,11674.426076594846,6676.286267350437,1.0,-0.2723676179738885,36,151,8,16.0,68.0,16.0,76.0,34.0,78.0,338,151,78,152.0,68.0,156.0,4.0,302,0,70,68,0,70,767
8.0,55.0,7.0,2.0,27648.0,14947.426076594846,6354.730064739622,1.0,-0.4033721260347938,36,244,7,16.0,110.0,14.0,76.0,55.0,77.0,338,244,77,152.0,110.0,154.0,4.0,302,0,70,68,0,70,768
13.0,63.0,17.0,2.0,22612.0,9911.426076594846,6021.577507464464,1.0,-0.2441378079536809,58,280,17,26.0,126.0,34.0,81.0,63.0,87.0,360,280,87,162.0,126.0,174.0,4.0,302,0,70,68,0,70,769
12.0,35.0,16.0,2.0,23076.0,10375.426076594846,5766.070254274897,3.0,-0.28555938853728224,53,156,16,24.0,70.0,32.0,80.0,35.0,86.0,355,156,86,160.0,70.0,172.0,4.0,302,0,70,68,0,70,770
23.0,54.0,20.0,2.0,20620.0,7919.426076594846,5030.478361897892,2.0,-0.22308641182785469,102,240,20,46.0,108.0,40.0,91.0,54.0,90.0,404,240,90,182.0,108.0,180.0,4.0,302,0,70,68,0,70,771
25.0,61.0,13.0,2.0,20822.0,8121.426076594846,4553.626763242946,2.0,-0.28148200709177934,111,271,13,50.0,122.0,26.0,93.0,61.0,83.0,413,271,83,186.0,122.0,166.0,4.0,302,0,70,68,0,70,772
30.0,61.0,13.0,2.0,21465.0,8764.426076594846,4481.237140769744,2.0,-0.32336538122228525,133,271,13,60.0,122.0,26.0,98.0,61.0,83.0,435,271,83,196.0,122.0,166.0,4.0,302,0,70,68,0,70,773
11.0,44.0,9.0,2.0,21437.0,8736.426076594846,4399.181250698437,1.0,-0.3301898966547548,49,196,9,22.0,88.0,18.0,79.0,44.0,79.0,351,196,79,158.0,88.0,158.0,4.0,302,0,70,68,0,70,774
36.0,61.0,15.0,2.0,20479.0,7778.426076594846,4144.902493297945,4.0,-0.30474070742894677,160,271,15,72.0,122.0,30.0,104.0,61.0,85.0,462,271,85,208.0,122.0,170.0,4.0,302,0,70,68,0,70,775
9.0,15.0,21.0,2.0,18717.0,6016.426076594846,4139.916085554179,1.0,-0.18476238404354903,40,67,21,18.0,30.0,42.0,77.0,15.0,91.0,342,67,91,154.0,30.0,182.0,4.0,302,0,70,68,0,70,776
2.0,40.0,18.0,2.0,19662.0,6961.426076594846,3938.137609792573,1.0,-0.27737701744686255,9,178,18,4.0,80.0,36.0,70.0,40.0,88.0,311,178,88,140.0,80.0,176.0,4.0,302,0,70,68,0,70,777
6.0,46.0,5.0,2.0,22866.0,10165.426076594846,3912.688916115353,1.0,-0.44414590758189065,27,204,5,12.0,92.0,10.0,74.0,46.0,75.0,329,204,75,148.0,92.0,150.0,4.0,302,0,70,68,0,70,778
43.0,52.0,2.0,2.0,20923.0,8222.426076594846,3900.1206124792575,1.0,-0.35655094387149094,191,231,2,86.0,104.0,4.0,111.0,52.0,72.0,493,231,72,222.0,104.0,144.0,4.0,302,0,70,68,0,70,779
43.0,49.0,5.0,2.0,20040.0,7339.426076594846,3796.223355169957,1.0,-0.3181855484169417,191,218,5,86.0,98.0,10.0,111.0,49.0,75.0,493,218,75,222.0,98.0,150.0,4.0,302,0,70,68,0,70,780
41.0,40.0,8.0,2.0,20448.0,7747.426076594846,3730.4357935247976,1.0,-0.34997722820898314,182,178,8,82.0,80.0,16.0,109.0,40.0,78.0,484,178,78,218.0,80.0,156.0,4.0,302,0,70,68,0,70,781
9.0,47.0,10.0,2.0,20670.0,7969.426076594846,3728.806583252042,1.0,-0.3625008680070402,40,209,10,18.0,94.0,20.0,77.0,47.0,80.0,342,209,80,154.0,94.0,160.0,4.0,302,0,70,68,0,70,782
10.0,38.0,11.0,2.0,22332.0,9631.426076594846,3659.3195928737427,1.0,-0.44934322213690286,44,169,11,20.0,76.0,22.0,78.0,38.0,81.0,346,169,81,156.0,76.0,162.0,4.0,302,0,70,68,0,70,783
23.0,21.0,18.0,2.0,20984.0,8283.426076594846,3644.5759027323033,1.0,-0.38890420892805855,102,93,18,46.0,42.0,36.0,91.0,21.0,88.0,404,93,88,182.0,42.0,176.0,4.0,302,0,70,68,0,70,784
41.0,36.0,7.0,2.0,19257.0,6556.426076594846,3547.5447951184747,1.0,-0.29779195918902707,182,160,7,82.0,72.0,14.0,109.0,36.0,77.0,484,160,77,218.0,72.0,154.0,4.0,302,0,70,68,0,70,785
11.0,38.0,7.0,2.0,19514.0,6813.426076594846,3511.8282735929347,1.0,-0.3197594646123043,49,169,7,22.0,76.0,14.0,79.0,38.0,77.0,351,169,77,158.0,76.0,154.0,4.0,302,0,70,68,0,70,786
9.0,59.0,21.0,2.0,19625.0,6924.426076594846,3485.798294641259,1.0,-0.33031255228798545,40,262,21,18.0,118.0,42.0,77.0,59.0,91.0,342,262,91,154.0,118.0,182.0,4.0,302,0,70,68,0,70,787
2.0,14.0,20.0,2.0,18788.0,6087.426076594846,3436.6213575694546,2.0,-0.27832754271220084,9,62,20,4.0,28.0,40.0,70.0,14.0,90.0,311,62,90,140.0,28.0,180.0,4.0,302,0,70,68,0,70,788
5.0,45.0,11.0,2.0,21503.0,8802.426076594846,3297.7626874952684,1.0,-0.4549237616388132,22,200,11,10.0,90.0,22.0,73.0,45.0,81.0,324,200,81,146.0,90.0,162.0,4.0,302,0,70,68,0,70,789
19.0,25.0,5.0,2.0,19059.0,6358.426076594846,3255.2072928312728,3.0,-0.3227935437638619,84,111,5,38.0,50.0,10.0,87.0,25.0,75.0,386,111,75,174.0,50.0,150.0,4.0,302,0,70,68,0,70,790
38.0,48.0,6.0,2.0,17545.0,4844.426076594846,2944.7706246531557,2.0,-0.24388335855446083,169,213,6,76.0,96.0,12.0,106.0,48.0,76.0,471,213,76,212.0,96.0,152.0,4.0,302,0,70,68,0,70,791
8.0,51.0,17.0,2.0,19946.0,7245.426076594846,2898.3177301875776,1.0,-0.42855068396942914,36,227,17,16.0,102.0,34.0,76.0,51.0,87.0,338,227,87,152.0,102.0,174.0,4.0,302,0,70,68,0,70,792
7.0,48.0,21.0,2.0,17974.0,5273.426076594846,2779.0719235071715,1.0,-0.309761536489183,31,213,21,14.0,96.0,42.0,75.0,48.0,91.0,333,213,91,150.0,96.0,182.0,4.0,302,0,70,68,0,70,793
29.0,58.0,16.0,2.0,17514.0,4813.426076594846,2752.3594185496704,1.0,-0.27241938849150604,129,258,16,58.0,116.0,32.0,97.0,58.0,86.0,431,258,86,194.0,116.0,172.0,4.0,302,0,70,68,0,70,794
13.0,57.0,21.0,2.0,17452.0,4751.426076594846,2712.299001364038,1.0,-0.2732050087499272,58,253,21,26.0,114.0,42.0,81.0,57.0,91.0,360,253,91,162.0,114.0,182.0,4.0,302,0,70,68,0,70,795
6.0,50.0,13.0,2.0,19700.0,6999.426076594846,2691.8453931661506,1.0,-0.44448044788233837,27,222,13,12.0,100.0,26.0,74.0,50.0,83.0,329,222,83,148.0,100.0,166.0,4.0,302,0,70,68,0,70,796
16.0,18.0,4.0,2.0,17761.0,5060.426076594846,2467.87865287643,1.0,-0.3443733372759599,71,80,4,32.0,36.0,8.0,84.0,18.0,74.0,373,80,74,168.0,36.0,148.0,4.0,302,0,70,68,0,70,797
11.0,28.0,15.0,2.0,18073.0,5372.426076594846,2447.6756117208206,2.0,-0.3740041474452966,49,124,15,22.0,56.0,30.0,79.0,28.0,85.0,351,124,85,158.0,56.0,170.0,4.0,302,0,70,68,0,70,798
52.0,55.0,4.0,2.0,16373.0,3672.4260765948457,2405.7317424965986,1.0,-0.20840102738358823,231,244,4,104.0,110.0,8.0,120.0,55.0,74.0,533,244,74,240.0,110.0,148.0,4.0,302,0,70,68,0,70,799
4.0,11.0,21.0,2.0,18981.0,6280.426076594846,2308.6858301591897,1.0,-0.46241570601874266,18,49,21,8.0,22.0,42.0,72.0,11.0,91.0,320,49,91,144.0,22.0,182.0,4.0,302,0,70,68,0,70,800
30.0,58.0,20.0,2.0,17955.0,5254.426076594846,2281.749186688249,1.0,-0.3944543201363347,133,258,20,60.0,116.0,40.0,98.0,58.0,90.0,435,258,90,196.0,116.0,180.0,4.0,302,0,70,68,0,70,801
41.0,56.0,7.0,2.0,18387.0,5686.426076594846,2266.824400789713,2.0,-0.42996277880709666,182,249,7,82.0,112.0,14.0,109.0,56.0,77.0,484,249,77,218.0,112.0,154.0,4.0,302,0,70,68,0,70,802
21.0,64.0,13.0,2.0,18147.0,5446.426076594846,2246.244520981259,1.0,-0.41600397612526613,93,284,13,42.0,128.0,26.0,89.0,64.0,83.0,395,284,83,178.0,128.0,166.0,4.0,302,0,70,68,0,70,803
23.0,27.0,5.0,2.0,16848.0,4147.426076594846,2235.728443859481,1.0,-0.29949104735119236,102,120,5,46.0,54.0,10.0,91.0,27.0,75.0,404,120,75,182.0,54.0,150.0,4.0,302,0,70,68,0,70,804
37.0,43.0,3.0,2.0,17117.0,4416.426076594846,2209.292006843724,1.0,-0.33311620596535835,164,191,3,74.0,86.0,6.0,105.0,43.0,73.0,466,191,73,210.0,86.0,146.0,4.0,302,0,70,68,0,70,805
7.0,53.0,13.0,2.0,18437.0,5736.426076594846,2178.166584261282,2.0,-0.449582138311672,31,236,13,14.0,106.0,26.0,75.0,53.0,83.0,333,236,83,150.0,106.0,166.0,4.0,302,0,70,68,0,70,806
12.0,59.0,9.0,2.0,21084.0,8383.426076594846,2150.723961927565,1.0,-0.5916663510463461,53,262,9,24.0,118.0,18.0,80.0,59.0,79.0,355,262,79,160.0,118.0,158.0,4.0,302,0,70,68,0,70,807
5.0,8.0,18.0,2.0,16911.0,4210.426076594846,2148.4479046037477,1.0,-0.32426781503891866,22,36,18,10.0,16.0,36.0,73.0,8.0,88.0,324,36,88,146.0,16.0,176.0,4.0,302,0,70,68,0,70,808
26.0,31.0,7.0,2.0,16657.0,3956.4260765948457,2136.5443216228914,1.0,-0.29868547457645456,116,138,7,52.0,62.0,14.0,94.0,31.0,77.0,418,138,77,188.0,62.0,154.0,4.0,302,0,70,68,0,70,809
23.0,5.0,2.0,2.0,17501.0,4800.426076594846,2135.2808159032593,1.0,-0.38426440188444205,102,22,2,46.0,10.0,4.0,91.0,5.0,72.0,404,22,72,182.0,10.0,144.0,4.0,302,0,70,68,0,70,810
4.0,58.0,12.0,2.0,16244.0,3543.4260765948457,2127.626797935352,1.0,-0.24965369041401883,18,258,12,8.0,116.0,24.0,72.0,58.0,82.0,320,258,82,144.0,116.0,164.0,4.0,302,0,70,68,0,70,811
7.0,41.0,15.0,2.0,16442.0,3741.4260765948457,2118.482159722746,1.0,-0.2769572238032125,31,182,15,14.0,82.0,30.0,75.0,41.0,85.0,333,182,85,150.0,82.0,170.0,4.0,302,0,70,68,0,70,812
44.0,62.0,16.0,2.0,16462.0,3761.4260765948457,2084.7381734967635,2.0,-0.28680136776379633,196,276,16,88.0,124.0,32.0,112.0,62.0,86.0,498,276,86,224.0,124.0,172.0,4.0,302,0,70,68,0,70,813
10.0,31.0,13.0,2.0,18614.0,5913.426076594846,2039.2382703419908,1.0,-0.48715595644937454,44,138,13,20.0,62.0,26.0,78.0,31.0,83.0,346,138,83,156.0,62.0,166.0,4.0,302,0,70,68,0,70,814
11.0,25.0,16.0,2.0,16430.0,3729.4260765948457,2017.3090435250035,1.0,-0.2979286494475033,49,111,16,22.0,50.0,32.0,79.0,25.0,86.0,351,111,86,158.0,50.0,172.0,4.0,302,0,70,68,0,70,815
7.0,12.0,11.0,2.0,17486.0,4785.426076594846,2008.9939204921898,3.0,-0.4086341670507553,31,53,11,14.0,24.0,22.0,75.0,12.0,81.0,333,53,81,150.0,24.0,162.0,4.0,302,0,70,68,0,70,816
37.0,60.0,4.0,2.0,16843.0,4142.426076594846,1980.7154671161625,1.0,-0.35303946414548354,164,267,4,74.0,120.0,8.0,105.0,60.0,74.0,466,267,74,210.0,120.0,148.0,4.0,302,0,70,68,0,70,817
38.0,54.0,21.0,2.0,17880.0,5179.426076594846,1970.3012313442466,1.0,-0.4488457681018367,169,240,21,76.0,108.0,42.0,106.0,54.0,91.0,471,240,91,212.0,108.0,182.0,4.0,302,0,70,68,0,70,818
27.0,54.0,11.0,2.0,17410.0,4709.426076594846,1932.9268468795758,2.0,-0.4179993537987084,120,240,11,54.0,108.0,22.0,95.0,54.0,81.0,422,240,81,190.0,108.0,162.0,4.0,302,0,70,68,0,70,819
33.0,63.0,10.0,2.0,15786.0,3085.4260765948457,1856.8794556429914,1.0,-0.24857763506085348,147,280,10,66.0,126.0,20.0,101.0,63.0,80.0,449,280,80,202.0,126.0,160.0,4.0,302,0,70,68,0,70,820
11.0,8.0,5.0,2.0,16882.0,4181.426076594846,1747.3851325348858,1.0,-0.4105445186569271,49,36,5,22.0,16.0,10.0,79.0,8.0,75.0,351,36,75,158.0,16.0,150.0,4.0,302,0,70,68,0,70,821
20.0,17.0,8.0,2.0,18064.0,5363.426076594846,1746.1997490057847,1.0,-0.5087787200507803,89,76,8,40.0,34.0,16.0,88.0,17.0,78.0,391,76,78,176.0,34.0,156.0,4.0,302,0,70,68,0,70,822
45.0,27.0,13.0,2.0,16492.0,3791.4260765948457,1745.274872828458,2.0,-0.36956144506585864,200,120,13,90.0,54.0,26.0,113.0,27.0,83.0,502,120,83,226.0,54.0,166.0,4.0,302,0,70,68,0,70,823
11.0,22.0,21.0,2.0,15559.0,2858.4260765948457,1501.0256915077296,1.0,-0.3113695155475745,49,98,21,22.0,44.0,42.0,79.0,22.0,91.0,351,98,91,158.0,44.0,182.0,4.0,302,0,70,68,0,70,824
23.0,10.0,4.0,2.0,16585.0,3884.4260765948457,1408.5682587933984,1.0,-0.46776128235169206,102,44,4,46.0,20.0,8.0,91.0,10.0,74.0,404,44,74,182.0,20.0,148.0,4.0,302,0,70,68,0,70,825
17.0,18.0,8.0,2.0,15776.0,3075.4260765948457,1388.2565486451467,1.0,-0.3779770359141489,76,80,8,34.0,36.0,16.0,85.0,18.0,78.0,378,80,78,170.0,36.0,156.0,4.0,302,0,70,68,0,70,826
39.0,62.0,9.0,2.0,16728.0,4027.4260765948457,1338.307839067124,2.0,-0.5011650372148515,173,276,9,78.0,124.0,18.0,107.0,62.0,79.0,475,276,79,214.0,124.0,158.0,4.0,302,0,70,68,0,70,827
22.0,33.0,2.0,2.0,15834.0,3133.4260765948457,1296.4086142038952,1.0,-0.4146921026661875,98,147,2,44.0,66.0,4.0,90.0,33.0,72.0,400,147,72,180.0,66.0,144.0,4.0,302,0,70,68,0,70,828
42.0,59.0,19.0,2.0,16521.0,3820.4260765948457,1282.1606796602473,1.0,-0.49744678889056076,187,262,19,84.0,118.0,38.0,110.0,59.0,89.0,489,262,89,220.0,118.0,178.0,4.0,302,0,70,68,0,70,829
26.0,2.0,21.0,2.0,16302.0,3601.4260765948457,1258.7388131247699,1.0,-0.4820180624787868,116,9,21,52.0,4.0,42.0,94.0,2.0,91.0,418,9,91,188.0,4.0,182.0,4.0,302,0,70,68,0,70,830
13.0,20.0,13.0,2.0,15700.0,2999.4260765948457,1250.77592182144,2.0,-0.4114275404851321,58,89,13,26.0,40.0,26.0,81.0,20.0,83.0,360,89,83,162.0,40.0,166.0,4.0,302,0,70,68,0,70,831
46.0,62.0,20.0,2.0,15994.0,3293.4260765948457,1191.5686145147245,1.0,-0.4686421293310672,204,276,20,92.0,124.0,40.0,114.0,62.0,90.0,506,276,90,228.0,124.0,180.0,4.0,302,0,70,68,0,70,832
19.0,37.0,3.0,2.0,14664.0,1963.4260765948457,1165.7910018471964,1.0,-0.2548992462820034,84,164,3,38.0,74.0,6.0,87.0,37.0,73.0,386,164,73,174.0,74.0,146.0,4.0,302,0,70,68,0,70,833
8.0,16.0,16.0,2.0,15356.0,2655.4260765948457,1113.193196177199,1.0,-0.4092302163713243,36,71,16,16.0,32.0,32.0,76.0,16.0,86.0,338,71,86,152.0,32.0,172.0,4.0,302,0,70,68,0,70,834
25.0,49.0,17.0,2.0,15666.0,2965.4260765948457,1085.8373327919696,1.0,-0.4639512551684127,111,218,17,50.0,98.0,34.0,93.0,49.0,87.0,413,218,87,186.0,98.0,174.0,4.0,302,0,70,68,0,70,835
4.0,6.0,14.0,2.0,15328.0,2627.4260765948457,1070.8042225050156,1.0,-0.42090992939750327,18,27,14,8.0,12.0,28.0,72.0,6.0,84.0,320,27,84,144.0,12.0,168.0,4.0,302,0,70,68,0,70,836
42.0,24.0,19.0,2.0,16015.0,3314.4260765948457,1043.4903157674912,2.0,-0.5211058580213668,187,107,19,84.0,48.0,38.0,110.0,24.0,89.0,489,107,89,220.0,48.0,178.0,4.0,302,0,70,68,0,70,837
50.0,58.0,9.0,2.0,14771.0,2070.4260765948457,994.4250319661251,1.0,-0.35107775435588184,222,258,9,100.0,116.0,18.0,118.0,58.0,79.0,524,258,79,236.0,116.0,158.0,4.0,302,0,70,68,0,70,838
38.0,3.0,7.0,2.0,16710.0,4009.4260765948457,973.4043775246806,1.0,-0.6092966090307471,169,13,7,76.0,6.0,14.0,106.0,3.0,77.0,471,13,77,212.0,6.0,154.0,4.0,302,0,70,68,0,70,839
46.0,53.0,7.0,2.0,15750.0,3049.4260765948457,962.9822775894334,1.0,-0.5199978703138717,204,236,7,92.0,106.0,14.0,114.0,53.0,77.0,506,236,77,228.0,106.0,154.0,4.0,302,0,70,68,0,70,840
40.0,3.0,15.0,2.0,14960.0,2259.4260765948457,924.1463396707137,2.0,-0.4194281022482477,178,13,15,80.0,6.0,30.0,108.0,3.0,85.0,480,13,85,216.0,6.0,170.0,4.0,302,0,70,68,0,70,841
29.0,37.0,3.0,2.0,14831.0,2130.4260765948457,921.6679328557052,2.0,-0.39604223854059645,129,164,3,58.0,74.0,6.0,97.0,37.0,73.0,431,164,73,194.0,74.0,146.0,4.0,302,0,70,68,0,70,842
24.0,6.0,18.0,2.0,15317.0,2616.4260765948457,918.2620311708442,3.0,-0.4804282566524454,107,27,18,48.0,12.0,36.0,92.0,6.0,88.0,409,27,88,184.0,12.0,176.0,4.0,302,0,70,68,0,70,843
23.0,6.0,11.0,2.0,15300.0,2599.4260765948457,878.6210449829016,1.0,-0.49476185096403613,102,27,11,46.0,12.0,22.0,91.0,6.0,81.0,404,27,81,182.0,12.0,162.0,4.0,302,0,70,68,0,70,844
33.0,53.0,12.0,2.0,15092.0,2391.4260765948457,876.7025426651213,2.0,-0.46348345196790863,147,236,12,66.0,106.0,24.0,101.0,53.0,82.0,449,236,82,202.0,106.0,164.0,4.0,302,0,70,68,0,70,845
23.0,2.0,11.0,2.0,14971.0,2270.4260765948457,836.1330743255807,1.0,-0.46169827535532537,102,9,11,46.0,4.0,22.0,91.0,2.0,81.0,404,9,81,182.0,4.0,162.0,4.0,302,0,70,68,0,70,846
30.0,3.0,5.0,2.0,15008.0,2307.4260765948457,808.0744246033948,1.0,-0.4812554680748057,133,13,5,60.0,6.0,10.0,98.0,3.0,75.0,435,13,75,196.0,6.0,150.0,4.0,302,0,70,68,0,70,847
13.0,2.0,17.0,2.0,15594.0,2893.4260765948457,801.5021279011459,1.0,-0.5661609192157632,58,9,17,26.0,4.0,34.0,81.0,2.0,87.0,360,9,87,162.0,4.0,174.0,4.0,302,0,70,68,0,70,848
19.0,18.0,17.0,2.0,15388.0,2687.4260765948457,793.4336750879203,1.0,-0.5441162634005307,84,80,17,38.0,36.0,34.0,87.0,18.0,87.0,386,80,87,174.0,36.0,174.0,4.0,302,0,70,68,0,70,849
37.0,47.0,12.0,2.0,14366.0,1665.4260765948457,722.6232945074454,1.0,-0.39480037284665326,164,209,12,74.0,94.0,24.0,105.0,47.0,82.0,466,209,82,210.0,94.0,164.0,4.0,302,0,70,68,0,70,850
13.0,29.0,4.0,2.0,14347.0,1646.4260765948457,655.7093774588493,1.0,-0.43034683184757944,58,129,4,26.0,58.0,8.0,81.0,29.0,74.0,360,129,74,162.0,58.0,148.0,4.0,302,0,70,68,0,70,851
41.0,5.0,7.0,2.0,15054.0,2353.4260765948457,644.2905253500455,1.0,-0.5701458070238956,182,22,7,82.0,10.0,14.0,109.0,5.0,77.0,484,22,77,218.0,10.0,154.0,4.0,302,0,70,68,0,70,852
38.0,50.0,14.0,2.0,14734.0,2033.4260765948457,633.5869085282006,1.0,-0.5248715232640915,169,222,14,76.0,100.0,28.0,106.0,50.0,84.0,471,222,84,212.0,100.0,168.0,4.0,302,0,70,68,0,70,853
5.0,32.0,15.0,2.0,14370.0,1669.4260765948457,620.3743970138199,1.0,-0.45814108769387574,22,142,15,10.0,64.0,30.0,73.0,32.0,85.0,324,142,85,146.0,64.0,170.0,4.0,302,0,70,68,0,70,854
47.0,59.0,3.0,2.0,14176.0,1475.4260765948457,616.8602000836604,1.0,-0.41034818517958943,209,262,3,94.0,118.0,6.0,115.0,59.0,73.0,511,262,73,230.0,118.0,146.0,4.0,302,0,70,68,0,70,855
41.0,25.0,15.0,2.0,14904.0,2203.4260765948457,570.6294706280689,1.0,-0.5885954978808398,182,111,15,82.0,50.0,30.0,109.0,25.0,85.0,484,111,85,218.0,50.0,170.0,4.0,302,0,70,68,0,70,856
25.0,36.0,21.0,2.0,15108.0,2407.4260765948457,543.3138727580441,1.0,-0.6317439814530622,111,160,21,50.0,72.0,42.0,93.0,36.0,91.0,413,160,91,186.0,72.0,182.0,4.0,302,0,70,68,0,70,857
30.0,36.0,7.0,2.0,13590.0,889.4260765948457,533.0509149192121,1.0,-0.2505314066952426,133,160,7,60.0,72.0,14.0,98.0,36.0,77.0,435,160,77,196.0,72.0,154.0,4.0,302,0,70,68,0,70,858
22.0,29.0,11.0,2.0,15116.0,2415.4260765948457,500.8127947495751,1.0,-0.6565351352588655,98,129,11,44.0,58.0,22.0,90.0,29.0,81.0,400,129,81,180.0,58.0,162.0,4.0,302,0,70,68,0,70,859
29.0,63.0,18.0,2.0,14210.0,1509.4260765948457,463.3061568350684,1.0,-0.5302898700757419,129,280,18,58.0,126.0,36.0,97.0,63.0,88.0,431,280,88,194.0,126.0,176.0,4.0,302,0,70,68,0,70,860
28.0,7.0,4.0,2.0,14714.0,2013.4260765948457,406.6006834198282,1.0,-0.6639700931097449,124,31,4,56.0,14.0,8.0,96.0,7.0,74.0,426,31,74,192.0,14.0,148.0,4.0,302,0,70,68,0,70,861
14.0,19.0,21.0,2.0,13758.0,1057.4260765948457,404.8121400606627,1.0,-0.4463116399917849,62,84,21,28.0,38.0,42.0,82.0,19.0,91.0,364,84,91,164.0,38.0,182.0,4.0,302,0,70,68,0,70,862
36.0,53.0,6.0,2.0,13842.0,1141.4260765948457,388.3480655876642,1.0,-0.4922805205301577,160,236,6,72.0,106.0,12.0,104.0,53.0,76.0,462,236,76,208.0,106.0,152.0,4.0,302,0,70,68,0,70,863
41.0,5.0,3.0,2.0,14168.0,1467.4260765948457,383.4476183417785,1.0,-0.5856577146341603,182,22,3,82.0,10.0,6.0,109.0,5.0,73.0,484,22,73,218.0,10.0,146.0,4.0,302,0,70,68,0,70,864
9.0,21.0,15.0,2.0,14336.0,1635.4260765948457,368.9099934363273,1.0,-0.6318880860827,40,93,15,18.0,42.0,30.0,77.0,21.0,85.0,342,93,85,154.0,42.0,170.0,4.0,302,0,70,68,0,70,865
15.0,46.0,8.0,2.0,14062.0,1361.4260765948457,322.27668672982463,1.0,-0.6171810206055003,67,204,8,30.0,92.0,16.0,83.0,46.0,78.0,369,204,78,166.0,92.0,156.0,4.0,302,0,70,68,0,70,866
24.0,44.0,13.0,2.0,13978.0,1277.4260765948457,281.9767370799336,2.0,-0.6383529199675522,107,196,13,48.0,88.0,26.0,92.0,44.0,83.0,409,196,83,184.0,88.0,166.0,4.0,302,0,70,68,0,70,867
11.0,9.0,14.0,2.0,13689.0,988.4260765948457,279.73229876599726,1.0,-0.5588369651599675,49,40,14,22.0,18.0,28.0,79.0,9.0,84.0,351,40,84,158.0,18.0,168.0,4.0,302,0,70,68,0,70,868
52.0,13.0,8.0,2.0,13817.0,1116.4260765948457,254.41639869543164,1.0,-0.628817456007761,231,58,8,104.0,26.0,16.0,120.0,13.0,78.0,533,58,78,240.0,26.0,156.0,4.0,302,0,70,68,0,70,869
14.0,50.0,8.0,2.0,14587.0,1886.4260765948457,235.9437440156578,1.0,-0.7776601026603477,62,222,8,28.0,100.0,16.0,82.0,50.0,78.0,364,222,78,164.0,100.0,156.0,4.0,302,0,70,68,0,70,870
24.0,40.0,15.0,2.0,13565.0,864.4260765948457,206.3007243679266,2.0,-0.614652917658499,107,178,15,48.0,80.0,30.0,92.0,40.0,85.0,409,178,85,184.0,80.0,170.0,4.0,302,0,70,68,0,70,871
48.0,18.0,18.0,2.0,13742.0,1041.4260765948457,201.3409233746168,1.0,-0.675979611013868,213,80,18,96.0,36.0,36.0,116.0,18.0,88.0,515,80,88,232.0,36.0,176.0,4.0,302,0,70,68,0,70,872
37.0,6.0,20.0,2.0,13643.0,942.4260765948457,194.3178013605412,1.0,-0.6581150686114934,164,27,20,74.0,12.0,40.0,105.0,6.0,90.0,466,27,90,210.0,12.0,180.0,4.0,302,0,70,68,0,70,873
