,X,Y,Z,S,I_Raw,I_Pro,I_DoG,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px
718,55.0,8.0,8.0,5.0,31059.0,14240.411304235306,12848.808546392263,55.0,76.0,8.0,0,68,0
719,36.0,13.0,27.0,5.0,22349.0,5530.411304235306,4071.7162815986676,36.0,81.0,27.0,0,68,0
720,5.0,41.0,42.0,5.0,23248.0,6429.411304235306,1836.5555663125128,5.0,109.0,42.0,0,68,0
721,36.0,39.0,25.0,5.0,21691.0,4872.411304235306,1294.2982742877548,36.0,107.0,25.0,0,68,0
722,33.0,48.0,14.0,5.0,23200.0,6381.411304235306,1087.4997257659807,33.0,116.0,14.0,0,68,0
723,59.0,53.0,13.0,5.0,19998.0,3179.4113042353056,802.452703508175,59.0,121.0,13.0,0,68,0
724,20.0,41.0,50.0,5.0,25375.0,8556.411304235306,680.5333912652023,20.0,109.0,50.0,0,68,0
725,31.0,30.0,11.0,5.0,20984.0,4165.411304235306,414.42530082863107,31.0,98.0,11.0,0,68,0
726,17.0,28.0,46.0,5.0,20419.0,3600.4113042353056,394.2339283360257,17.0,96.0,46.0,0,68,0
727,10.0,35.0,30.0,5.0,21995.0,5176.411304235306,352.34685609428067,10.0,103.0,30.0,0,68,0
728,22.0,15.0,15.0,5.0,19856.0,3037.4113042353056,296.5401111190923,22.0,83.0,15.0,0,68,0
729,25.0,35.0,19.0,5.0,22081.0,5262.411304235306,286.0762347418277,25.0,103.0,19.0,0,68,0
730,29.0,52.0,45.0,5.0,18283.0,1464.4113042353056,270.8412896947437,29.0,120.0,45.0,0,68,0
731,12.0,7.0,9.0,5.0,20737.0,3918.4113042353056,248.10522110975694,12.0,75.0,9.0,0,68,0
732,32.0,19.0,11.0,5.0,20914.0,4095.4113042353056,164.56450735881126,32.0,87.0,11.0,0,68,0
733,13.0,49.0,30.0,5.0,16327.0,-1.0,133.14454824421477,13.0,117.0,30.0,0,68,0
734,48.0,44.0,12.0,5.0,18598.0,1779.4113042353056,131.42110558886966,48.0,112.0,12.0,0,68,0
735,13.0,34.0,8.0,5.0,18688.0,1869.4113042353056,69.99979420366485,13.0,102.0,8.0,0,68,0
736,8.0,49.0,17.0,5.0,16612.0,-1.0,19.567772383186515,8.0,117.0,17.0,0,68,0
737,26.0,32.0,32.0,5.0,11446.0,-1.0,17.791768789835228,26.0,100.0,32.0,0,68,0
738,54.0,20.0,58.0,6.0,55681.0,38862.411304235306,29182.392913783642,54.0,88.0,58.0,0,68,0
739,9.0,19.0,60.0,6.0,44235.0,27416.411304235306,20785.263760173617,9.0,87.0,60.0,0,68,0
740,25.0,16.0,35.0,6.0,39103.0,22284.411304235306,19834.64023422014,25.0,84.0,35.0,0,68,0
741,55.0,40.0,40.0,6.0,41205.0,24386.411304235306,19759.32526779407,55.0,108.0,40.0,0,68,0
742,56.0,44.0,58.0,6.0,40882.0,24063.411304235306,18300.977637832508,56.0,112.0,58.0,0,68,0
743,59.0,15.0,38.0,6.0,38383.0,21564.411304235306,16946.444236375068,59.0,83.0,38.0,0,68,0
744,48.0,15.0,46.0,6.0,39334.0,22515.411304235306,15874.938665904845,48.0,83.0,46.0,0,68,0
745,33.0,48.0,14.0,6.0,23200.0,6381.411304235306,769.7644743228959,33.0,116.0,14.0,0,68,0
746,20.0,42.0,49.0,6.0,24175.0,7356.411304235306,353.9554060314498,20.0,110.0,49.0,0,68,0
747,31.0,30.0,11.0,6.0,20984.0,4165.411304235306,276.85534304193607,31.0,98.0,11.0,0,68,0
748,10.0,35.0,30.0,6.0,21995.0,5176.411304235306,226.6916389090818,10.0,103.0,30.0,0,68,0
749,12.0,7.0,9.0,6.0,20737.0,3918.4113042353056,164.99876968425997,12.0,75.0,9.0,0,68,0
750,28.0,53.0,44.0,6.0,17553.0,734.4113042353056,151.65061798905867,28.0,121.0,44.0,0,68,0
751,16.0,29.0,44.0,6.0,17698.0,879.4113042353056,150.9638419713701,16.0,97.0,44.0,0,68,0
752,22.0,15.0,15.0,6.0,19856.0,3037.4113042353056,145.69998397886494,22.0,83.0,15.0,0,68,0
753,47.0,44.0,11.0,6.0,11414.0,-1.0,63.383702435118956,47.0,112.0,11.0,0,68,0
754,54.0,20.0,58.0,7.0,55681.0,38862.411304235306,27843.933324207923,54.0,88.0,58.0,0,68,0
755,25.0,16.0,35.0,7.0,39103.0,22284.411304235306,17237.38376494136,25.0,84.0,35.0,0,68,0
756,54.0,41.0,39.0,7.0,39826.0,23007.411304235306,17084.465277075036,54.0,109.0,39.0,0,68,0
757,59.0,15.0,39.0,7.0,37390.0,20571.411304235306,14663.765019882823,59.0,83.0,39.0,0,68,0
758,31.0,30.0,11.0,7.0,20984.0,4165.411304235306,186.75725682357793,31.0,98.0,11.0,0,68,0
759,20.0,43.0,48.0,7.0,21000.0,4181.411304235306,133.88196519467476,20.0,111.0,48.0,0,68,0
760,12.0,7.0,9.0,7.0,20737.0,3918.4113042353056,109.98431604791564,12.0,75.0,9.0,0,68,0
761,21.0,17.0,13.0,7.0,17304.0,485.4113042353056,62.81710693147267,21.0,85.0,13.0,0,68,0
762,46.0,43.0,9.0,7.0,7643.0,-1.0,25.2619470155048,46.0,111.0,9.0,0,68,0
763,54.0,20.0,58.0,8.0,55681.0,38862.411304235306,25492.146415367122,54.0,88.0,58.0,0,68,0
764,54.0,41.0,39.0,8.0,39826.0,23007.411304235306,14446.69687224589,54.0,109.0,39.0,0,68,0
765,25.0,16.0,36.0,8.0,37352.0,20533.411304235306,14440.416713304985,25.0,84.0,36.0,0,68,0
766,33.0,48.0,15.0,8.0,21844.0,5025.411304235306,421.6946762302296,33.0,116.0,15.0,0,68,0
767,32.0,29.0,10.0,8.0,18709.0,1890.4113042353056,124.42198211523517,32.0,97.0,10.0,0,68,0
768,6.0,41.0,35.0,2.0,59637.0,41217.972043427464,19776.240550499548,74.0,41.0,35.0,68,0,0
769,4.0,60.0,30.0,2.0,57205.0,38785.972043427464,17553.55380267419,72.0,60.0,30.0,68,0,0
770,9.0,65.0,24.0,2.0,50946.0,32526.972043427464,17447.385904990522,77.0,65.0,24.0,68,0,0
771,6.0,36.0,40.0,2.0,59149.0,40729.972043427464,16566.871245764443,74.0,36.0,40.0,68,0,0
772,6.0,38.0,44.0,2.0,46408.0,27988.972043427464,16030.806708563085,74.0,38.0,44.0,68,0,0
773,10.0,35.0,36.0,2.0,56417.0,37997.972043427464,15853.8823725157,78.0,35.0,36.0,68,0,0
774,47.0,52.0,20.0,2.0,48640.0,30220.972043427464,14928.55180214364,115.0,52.0,20.0,68,0,0
775,47.0,46.0,20.0,2.0,49951.0,31531.972043427464,14542.562783918944,115.0,46.0,20.0,68,0,0
776,19.0,6.0,11.0,2.0,37342.0,18922.972043427464,14375.2841010587,87.0,6.0,11.0,68,0,0
777,39.0,57.0,36.0,2.0,54992.0,36572.972043427464,14267.289389216132,107.0,57.0,36.0,68,0,0
778,42.0,64.0,32.0,2.0,45045.0,26625.972043427464,13939.494120154679,110.0,64.0,32.0,68,0,0
779,8.0,49.0,14.0,2.0,52237.0,33817.972043427464,13543.148561777265,76.0,49.0,14.0,68,0,0
780,11.0,60.0,30.0,2.0,50159.0,31739.972043427464,13507.825628167255,79.0,60.0,30.0,68,0,0
781,35.0,61.0,27.0,2.0,52793.0,34373.972043427464,13270.696460398816,103.0,61.0,27.0,68,0,0
782,7.0,45.0,20.0,2.0,49339.0,30919.972043427464,13130.764684508975,75.0,45.0,20.0,68,0,0
783,29.0,36.0,33.0,2.0,39489.0,21069.972043427464,13087.390703827536,97.0,36.0,33.0,68,0,0
784,39.0,61.0,36.0,2.0,52168.0,33748.972043427464,12976.438643512487,107.0,61.0,36.0,68,0,0
785,4.0,46.0,32.0,2.0,41775.0,23355.972043427464,12921.57205546662,72.0,46.0,32.0,68,0,0
786,13.0,51.0,20.0,2.0,45595.0,27175.972043427464,12632.125732533781,81.0,51.0,20.0,68,0,0
787,38.0,62.0,20.0,2.0,49043.0,30623.972043427464,12574.218812450163,106.0,62.0,20.0,68,0,0
788,9.0,8.0,20.0,2.0,35641.0,17221.972043427464,12431.145476125115,77.0,8.0,20.0,68,0,0
789,12.0,47.0,20.0,2.0,46948.0,28528.972043427464,12425.346543069585,80.0,47.0,20.0,68,0,0
790,46.0,38.0,20.0,2.0,41788.0,23368.972043427464,12301.35681797742,114.0,38.0,20.0,68,0,0
791,39.0,56.0,26.0,2.0,56849.0,38429.972043427464,12096.505322959005,107.0,56.0,26.0,68,0,0
792,4.0,53.0,27.0,2.0,41518.0,23098.972043427464,11900.044735067957,72.0,53.0,27.0,68,0,0
793,4.0,59.0,16.0,2.0,51875.0,33455.972043427464,11523.64167225342,72.0,59.0,16.0,68,0,0
794,37.0,56.0,22.0,2.0,55844.0,37424.972043427464,11473.758382915117,105.0,56.0,22.0,68,0,0
795,39.0,62.0,26.0,2.0,53156.0,34736.972043427464,11463.544950272311,107.0,62.0,26.0,68,0,0
796,10.0,51.0,30.0,2.0,43630.0,25210.972043427464,11407.920344456608,78.0,51.0,30.0,68,0,0
797,11.0,36.0,22.0,2.0,40860.0,22440.972043427464,11351.379674249043,79.0,36.0,22.0,68,0,0
798,8.0,49.0,22.0,2.0,50751.0,32331.972043427464,11212.888121186044,76.0,49.0,22.0,68,0,0
799,35.0,53.0,27.0,2.0,45514.0,27094.972043427464,11175.628019929536,103.0,53.0,27.0,68,0,0
800,7.0,59.0,14.0,2.0,49984.0,31564.972043427464,10988.3850364507,75.0,59.0,14.0,68,0,0
801,7.0,49.0,18.0,2.0,58206.0,39786.972043427464,10941.897683727426,75.0,49.0,18.0,68,0,0
802,5.0,50.0,29.0,2.0,37967.0,19547.972043427464,10673.124214767968,73.0,50.0,29.0,68,0,0
803,46.0,57.0,35.0,2.0,46172.0,27752.972043427464,10564.688643888003,114.0,57.0,35.0,68,0,0
804,28.0,29.0,35.0,2.0,42227.0,23807.972043427464,10554.29821234665,96.0,29.0,35.0,68,0,0
805,48.0,48.0,26.0,2.0,43915.0,25495.972043427464,10264.073222096526,116.0,48.0,26.0,68,0,0
806,22.0,46.0,5.0,2.0,38884.0,20464.972043427464,10131.938394092773,90.0,46.0,5.0,68,0,0
807,10.0,28.0,2.0,2.0,43739.0,25319.972043427464,9870.514611177376,78.0,28.0,2.0,68,0,0
808,8.0,48.0,35.0,2.0,40611.0,22191.972043427464,9462.568334543488,76.0,48.0,35.0,68,0,0
809,36.0,25.0,2.0,2.0,39576.0,21156.972043427464,9154.708136445885,104.0,25.0,2.0,68,0,0
810,14.0,41.0,33.0,2.0,34261.0,15841.972043427464,9101.039786740565,82.0,41.0,33.0,68,0,0
811,5.0,58.0,9.0,2.0,43283.0,24863.972043427464,9037.837109381533,73.0,58.0,9.0,68,0,0
812,33.0,29.0,40.0,2.0,34243.0,15823.972043427464,8824.37080073198,101.0,29.0,40.0,68,0,0
813,3.0,59.0,64.0,2.0,31766.0,13346.972043427464,8761.212354370482,71.0,59.0,64.0,68,0,0
814,31.0,61.0,12.0,2.0,40764.0,22344.972043427464,8529.680596745977,99.0,61.0,12.0,68,0,0
815,47.0,60.0,6.0,2.0,47533.0,29113.972043427464,8503.298595176006,115.0,60.0,6.0,68,0,0
816,39.0,51.0,21.0,2.0,41632.0,23212.972043427464,8496.635913286502,107.0,51.0,21.0,68,0,0
817,9.0,25.0,9.0,2.0,35734.0,17314.972043427464,8466.72076495649,77.0,25.0,9.0,68,0,0
818,18.0,40.0,7.0,2.0,39093.0,20673.972043427464,8362.61835140628,86.0,40.0,7.0,68,0,0
819,45.0,35.0,25.0,2.0,37164.0,18744.972043427464,8179.070636813139,113.0,35.0,25.0,68,0,0
820,19.0,58.0,6.0,2.0,39470.0,21050.972043427464,8151.12552050341,87.0,58.0,6.0,68,0,0
821,11.0,34.0,27.0,2.0,40637.0,22217.972043427464,8073.961132627356,79.0,34.0,27.0,68,0,0
822,44.0,45.0,8.0,2.0,33351.0,14931.972043427464,8070.528018197546,112.0,45.0,8.0,68,0,0
823,51.0,63.0,10.0,2.0,41606.0,23186.972043427464,7985.883388928365,119.0,63.0,10.0,68,0,0
824,18.0,33.0,6.0,2.0,42506.0,24086.972043427464,7931.180142087132,86.0,33.0,6.0,68,0,0
825,14.0,50.0,34.0,2.0,36815.0,18395.972043427464,7921.165186978755,82.0,50.0,34.0,68,0,0
826,16.0,54.0,7.0,2.0,41072.0,22652.972043427464,7901.986076076105,84.0,54.0,7.0,68,0,0
827,19.0,43.0,8.0,2.0,38183.0,19763.972043427464,7743.661141953301,87.0,43.0,8.0,68,0,0
828,36.0,45.0,27.0,2.0,36940.0,18520.972043427464,7707.430130288272,104.0,45.0,27.0,68,0,0
829,16.0,59.0,7.0,2.0,36432.0,18012.972043427464,7643.388120327409,84.0,59.0,7.0,68,0,0
830,13.0,29.0,28.0,2.0,32991.0,14571.972043427464,7418.123290392624,81.0,29.0,28.0,68,0,0
831,43.0,61.0,13.0,2.0,35928.0,17508.972043427464,7411.819267948811,111.0,61.0,13.0,68,0,0
832,34.0,27.0,6.0,2.0,36146.0,17726.972043427464,7265.333778818381,102.0,27.0,6.0,68,0,0
833,9.0,32.0,9.0,2.0,39071.0,20651.972043427464,6966.232310348377,77.0,32.0,9.0,68,0,0
834,12.0,33.0,8.0,2.0,41309.0,22889.972043427464,6956.327635455265,80.0,33.0,8.0,68,0,0
835,29.0,41.0,26.0,2.0,30300.0,11880.972043427464,6750.537422234616,97.0,41.0,26.0,68,0,0
836,37.0,57.0,7.0,2.0,38196.0,19776.972043427464,6685.693113939663,105.0,57.0,7.0,68,0,0
837,41.0,44.0,26.0,2.0,35576.0,17156.972043427464,6642.415923140433,109.0,44.0,26.0,68,0,0
838,40.0,44.0,22.0,2.0,34895.0,16475.972043427464,6592.45870848909,108.0,44.0,22.0,68,0,0
839,2.0,60.0,42.0,2.0,28793.0,10373.972043427464,6444.293453761956,70.0,60.0,42.0,68,0,0
840,49.0,47.0,6.0,2.0,37283.0,18863.972043427464,6371.623538199687,117.0,47.0,6.0,68,0,0
841,49.0,52.0,6.0,2.0,40018.0,21598.972043427464,6316.548920672119,117.0,52.0,6.0,68,0,0
842,16.0,23.0,4.0,2.0,31410.0,12990.972043427464,6285.005256571677,84.0,23.0,4.0,68,0,0
843,28.0,63.0,17.0,2.0,35440.0,17020.972043427464,6267.611173123713,96.0,63.0,17.0,68,0,0
844,45.0,40.0,14.0,2.0,29557.0,11137.972043427464,6180.645001137919,113.0,40.0,14.0,68,0,0
845,39.0,52.0,7.0,2.0,32654.0,14234.972043427464,6009.870938130731,107.0,52.0,7.0,68,0,0
846,25.0,38.0,9.0,2.0,29503.0,11083.972043427464,5945.9548796198405,93.0,38.0,9.0,68,0,0
847,41.0,49.0,27.0,2.0,36428.0,18008.972043427464,5656.076572891219,109.0,49.0,27.0,68,0,0
848,33.0,55.0,18.0,2.0,31293.0,12873.972043427464,5574.031553607761,101.0,55.0,18.0,68,0,0
849,38.0,60.0,14.0,2.0,34457.0,16037.972043427464,5129.1434882234325,106.0,60.0,14.0,68,0,0
850,12.0,47.0,6.0,2.0,29750.0,11330.972043427464,4918.014860628955,80.0,47.0,6.0,68,0,0
851,42.0,59.0,9.0,2.0,37285.0,18865.972043427464,4657.792901092381,110.0,59.0,9.0,68,0,0
852,31.0,16.0,33.0,2.0,26119.0,7699.972043427464,4601.59103055559,99.0,16.0,33.0,68,0,0
853,36.0,21.0,36.0,2.0,25187.0,6767.972043427464,4349.234887621531,104.0,21.0,36.0,68,0,0
854,42.0,48.0,40.0,2.0,26240.0,7820.972043427464,4232.309105316865,110.0,48.0,40.0,68,0,0
855,29.0,65.0,64.0,2.0,25268.0,6848.972043427464,4031.7003002635533,97.0,65.0,64.0,68,0,0
856,22.0,11.0,21.0,2.0,25487.0,7067.972043427464,3938.6022808661573,90.0,11.0,21.0,68,0,0
857,6.0,40.0,24.0,2.0,28293.0,9873.972043427464,3776.486165645116,74.0,40.0,24.0,68,0,0
858,25.0,54.0,12.0,2.0,25234.0,6814.972043427464,3746.331892900102,93.0,54.0,12.0,68,0,0
859,19.0,10.0,37.0,2.0,23516.0,5096.972043427464,3608.638807556742,87.0,10.0,37.0,68,0,0
860,26.0,23.0,4.0,2.0,25190.0,6770.972043427464,3572.867712776476,94.0,23.0,4.0,68,0,0
861,48.0,37.0,45.0,2.0,26616.0,8196.972043427464,3487.294165958477,116.0,37.0,45.0,68,0,0
862,50.0,18.0,45.0,2.0,24938.0,6518.972043427464,3369.3412889166134,118.0,18.0,45.0,68,0,0
863,18.0,8.0,40.0,2.0,24457.0,6037.972043427464,3204.3227637612176,86.0,8.0,40.0,68,0,0
864,11.0,38.0,6.0,2.0,28667.0,10247.972043427464,3150.1805910011376,79.0,38.0,6.0,68,0,0
865,25.0,58.0,9.0,2.0,24084.0,5664.972043427464,3062.6709995965903,93.0,58.0,9.0,68,0,0
866,39.0,45.0,9.0,2.0,22950.0,4530.972043427464,3054.007381103344,107.0,45.0,9.0,68,0,0
867,46.0,51.0,13.0,2.0,27561.0,9141.972043427464,2983.2026616353287,114.0,51.0,13.0,68,0,0
868,28.0,47.0,20.0,2.0,24804.0,6384.972043427464,2878.4462156398854,96.0,47.0,20.0,68,0,0
869,45.0,17.0,41.0,2.0,24691.0,6271.972043427464,2834.587215063999,113.0,17.0,41.0,68,0,0
870,42.0,24.0,41.0,2.0,23838.0,5418.972043427464,2768.9792918978565,110.0,24.0,41.0,68,0,0
871,46.0,31.0,44.0,2.0,24608.0,6188.972043427464,2713.422419322146,114.0,31.0,44.0,68,0,0
872,47.0,36.0,10.0,2.0,23454.0,5034.972043427464,2712.1009104119894,115.0,36.0,10.0,68,0,0
873,39.0,51.0,12.0,2.0,26160.0,7740.972043427464,2621.263133251521,107.0,51.0,12.0,68,0,0
874,36.0,5.0,61.0,2.0,23263.0,4843.972043427464,2512.818570938707,104.0,5.0,61.0,68,0,0
875,44.0,48.0,13.0,2.0,24211.0,5791.972043427464,2434.0982761042824,112.0,48.0,13.0,68,0,0
876,5.0,46.0,40.0,2.0,25770.0,7350.972043427464,2370.48016129538,73.0,46.0,40.0,68,0,0
877,40.0,20.0,38.0,2.0,23180.0,4760.972043427464,2297.5358352535227,108.0,20.0,38.0,68,0,0
878,22.0,21.0,7.0,2.0,23136.0,4716.972043427464,1991.212581600149,90.0,21.0,7.0,68,0,0
879,9.0,36.0,14.0,2.0,23077.0,4657.972043427464,1866.8226127215632,77.0,36.0,14.0,68,0,0
880,33.0,40.0,6.0,2.0,21998.0,3578.972043427464,1677.5966831916778,101.0,40.0,6.0,68,0,0
881,37.0,46.0,5.0,2.0,21226.0,2806.972043427464,1677.3236837789602,105.0,46.0,5.0,68,0,0
882,15.0,34.0,14.0,2.0,22918.0,4498.972043427464,1604.3105582589662,83.0,34.0,14.0,68,0,0
883,2.0,37.0,52.0,2.0,22915.0,4495.972043427464,1563.7004504124488,70.0,37.0,52.0,68,0,0
884,10.0,33.0,14.0,2.0,21241.0,2821.972043427464,1526.094913833767,78.0,33.0,14.0,68,0,0
885,30.0,33.0,26.0,2.0,21179.0,2759.972043427464,1498.1017098602244,98.0,33.0,26.0,68,0,0
886,39.0,40.0,35.0,2.0,21854.0,3434.972043427464,1497.6642486371586,107.0,40.0,35.0,68,0,0
887,47.0,63.0,27.0,2.0,22557.0,4137.972043427464,1489.16053472148,115.0,63.0,27.0,68,0,0
888,51.0,65.0,28.0,2.0,21922.0,3502.972043427464,1460.2223477965792,119.0,65.0,28.0,68,0,0
889,35.0,39.0,12.0,2.0,21806.0,3386.972043427464,1401.741483679495,103.0,39.0,12.0,68,0,0
890,4.0,25.0,9.0,2.0,22710.0,4290.972043427464,1358.3925449405335,72.0,25.0,9.0,68,0,0
891,50.0,30.0,7.0,2.0,21130.0,2710.972043427464,1298.9779480680183,118.0,30.0,7.0,68,0,0
892,20.0,25.0,11.0,2.0,21643.0,3223.972043427464,1202.0819144971163,88.0,25.0,11.0,68,0,0
893,26.0,14.0,8.0,2.0,22355.0,3935.972043427464,1194.275782561873,94.0,14.0,8.0,68,0,0
894,17.0,55.0,42.0,2.0,22376.0,3956.972043427464,1181.8265574735035,85.0,55.0,42.0,68,0,0
895,37.0,35.0,14.0,2.0,21776.0,3356.972043427464,1038.7453420539184,105.0,35.0,14.0,68,0,0
896,47.0,31.0,8.0,2.0,21974.0,3554.972043427464,1030.7753426597558,115.0,31.0,8.0,68,0,0
897,9.0,17.0,5.0,2.0,21488.0,3068.972043427464,952.2240267100216,77.0,17.0,5.0,68,0,0
898,15.0,21.0,33.0,2.0,21344.0,2924.972043427464,943.5985194581467,83.0,21.0,33.0,68,0,0
899,48.0,60.0,24.0,2.0,21122.0,2702.972043427464,913.9948119614933,116.0,60.0,24.0,68,0,0
900,31.0,44.0,35.0,2.0,20846.0,2426.972043427464,744.4198418409502,99.0,44.0,35.0,68,0,0
901,4.0,18.0,28.0,2.0,21464.0,3044.972043427464,703.2005194519727,72.0,18.0,28.0,68,0,0
902,33.0,61.0,60.0,2.0,20015.0,1595.972043427464,643.0191264057553,101.0,61.0,60.0,68,0,0
903,13.0,24.0,27.0,2.0,20084.0,1664.972043427464,617.1902654095865,81.0,24.0,27.0,68,0,0
904,22.0,20.0,11.0,2.0,20950.0,2530.972043427464,599.7196863378217,90.0,20.0,11.0,68,0,0
905,15.0,20.0,22.0,2.0,19684.0,1264.972043427464,587.3007547482517,83.0,20.0,22.0,68,0,0
906,51.0,52.0,34.0,2.0,21221.0,2801.972043427464,509.74889693054666,119.0,52.0,34.0,68,0,0
907,39.0,35.0,31.0,2.0,20691.0,2271.972043427464,493.5679805829944,107.0,35.0,31.0,68,0,0
908,9.0,10.0,13.0,2.0,20224.0,1804.972043427464,463.06235580789456,77.0,10.0,13.0,68,0,0
909,3.0,25.0,13.0,2.0,19659.0,1239.972043427464,462.0481728112501,71.0,25.0,13.0,68,0,0
910,2.0,29.0,16.0,2.0,20933.0,2513.972043427464,452.20978508498314,70.0,29.0,16.0,68,0,0
911,39.0,29.0,29.0,2.0,20044.0,1624.972043427464,432.78000343722147,107.0,29.0,29.0,68,0,0
912,16.0,27.0,36.0,2.0,20548.0,2128.972043427464,426.62993048295147,84.0,27.0,36.0,68,0,0
913,27.0,16.0,16.0,2.0,20173.0,1753.972043427464,418.3855393891716,95.0,16.0,16.0,68,0,0
914,24.0,16.0,17.0,2.0,20250.0,1830.972043427464,409.46542486534264,92.0,16.0,17.0,68,0,0
915,33.0,40.0,35.0,2.0,19694.0,1274.972043427464,395.30980494557724,101.0,40.0,35.0,68,0,0
916,33.0,6.0,4.0,2.0,19692.0,1272.972043427464,368.85643778585455,101.0,6.0,4.0,68,0,0
917,15.0,22.0,14.0,2.0,19397.0,977.9720434274641,347.9027392225807,83.0,22.0,14.0,68,0,0
918,19.0,24.0,29.0,2.0,19881.0,1461.972043427464,343.9347362979291,87.0,24.0,29.0,68,0,0
919,22.0,28.0,14.0,2.0,19586.0,1166.972043427464,337.0529882912311,90.0,28.0,14.0,68,0,0
920,5.0,20.0,13.0,2.0,20067.0,1647.972043427464,333.4385701438248,73.0,20.0,13.0,68,0,0
921,42.0,41.0,39.0,2.0,19882.0,1462.972043427464,324.8539803357483,110.0,41.0,39.0,68,0,0
922,44.0,25.0,25.0,2.0,20452.0,2032.972043427464,309.2719989261053,112.0,25.0,25.0,68,0,0
923,37.0,56.0,51.0,2.0,20072.0,1652.972043427464,300.1676594522696,105.0,56.0,51.0,68,0,0
924,32.0,15.0,4.0,2.0,20085.0,1665.972043427464,266.4465638868236,100.0,15.0,4.0,68,0,0
925,52.0,61.0,28.0,2.0,19158.0,738.9720434274641,246.07805205980594,120.0,61.0,28.0,68,0,0
926,51.0,61.0,36.0,2.0,19733.0,1313.972043427464,242.53060627255616,119.0,61.0,36.0,68,0,0
927,4.0,61.0,54.0,2.0,19573.0,1153.972043427464,229.02547617007332,72.0,61.0,54.0,68,0,0
928,26.0,30.0,8.0,2.0,19473.0,1053.972043427464,226.1610758999558,94.0,30.0,8.0,68,0,0
929,19.0,19.0,29.0,2.0,19501.0,1081.972043427464,180.03586290166737,87.0,19.0,29.0,68,0,0
930,21.0,32.0,18.0,2.0,19255.0,835.9720434274641,175.1373186346857,89.0,32.0,18.0,68,0,0
931,33.0,11.0,4.0,2.0,19470.0,1050.972043427464,168.04660545921928,101.0,11.0,4.0,68,0,0
932,47.0,40.0,32.0,2.0,19277.0,857.9720434274641,143.82131323650498,115.0,40.0,32.0,68,0,0
933,39.0,38.0,5.0,2.0,19569.0,1149.972043427464,142.7773843312403,107.0,38.0,5.0,68,0,0
934,13.0,17.0,26.0,2.0,19198.0,778.9720434274641,140.28137821057385,81.0,17.0,26.0,68,0,0
935,25.0,8.0,13.0,2.0,19080.0,660.9720434274641,137.09191555092815,93.0,8.0,13.0,68,0,0
936,38.0,20.0,26.0,2.0,18890.0,470.9720434274641,106.52945115907175,106.0,20.0,26.0,68,0,0
937,51.0,24.0,9.0,2.0,19052.0,632.9720434274641,100.93031269776746,119.0,24.0,9.0,68,0,0
938,14.0,16.0,35.0,2.0,19008.0,588.9720434274641,99.03139992218632,82.0,16.0,35.0,68,0,0
939,46.0,29.0,13.0,2.0,18823.0,403.9720434274641,80.79762288049707,114.0,29.0,13.0,68,0,0
940,30.0,64.0,30.0,2.0,18867.0,447.9720434274641,80.03560417013728,98.0,64.0,30.0,68,0,0
941,5.0,20.0,5.0,2.0,19255.0,835.9720434274641,65.48637251763765,73.0,20.0,5.0,68,0,0
942,36.0,22.0,16.0,2.0,18717.0,297.9720434274641,50.40656625844572,104.0,22.0,16.0,68,0,0
943,12.0,20.0,17.0,2.0,18686.0,266.9720434274641,49.41236601662851,80.0,20.0,17.0,68,0,0
944,36.0,15.0,4.0,2.0,14142.0,-1.0,28.301725553671556,104.0,15.0,4.0,68,0,0
945,38.0,30.0,17.0,2.0,18591.0,171.9720434274641,28.269073479642323,106.0,30.0,17.0,68,0,0
946,39.0,36.0,38.0,2.0,18810.0,390.9720434274641,28.20543189643756,107.0,36.0,38.0,68,0,0
947,32.0,40.0,21.0,2.0,18715.0,295.9720434274641,25.684558030707176,100.0,40.0,21.0,68,0,0
948,30.0,31.0,20.0,2.0,18533.0,113.97204342746409,19.349480362760886,98.0,31.0,20.0,68,0,0
949,30.0,16.0,28.0,2.0,18571.0,151.9720434274641,15.79060609687321,98.0,16.0,28.0,68,0,0
950,7.0,14.0,18.0,2.0,18258.0,-1.0,15.709924714868471,75.0,14.0,18.0,68,0,0
951,17.0,41.0,20.0,2.0,16893.0,-1.0,11.923314143695235,85.0,41.0,20.0,68,0,0
952,40.0,32.0,39.0,2.0,13856.0,-1.0,8.032493130139612,108.0,32.0,39.0,68,0,0
953,38.0,39.0,27.0,2.0,20999.0,2579.972043427464,6.346975408527522,106.0,39.0,27.0,68,0,0
954,9.0,29.0,16.0,2.0,19423.0,1003.9720434274641,5.9196830867383525,77.0,29.0,16.0,68,0,0
955,6.0,40.0,36.0,3.0,58931.0,40511.972043427464,26326.299014149427,74.0,40.0,36.0,68,0,0
956,10.0,36.0,37.0,3.0,60404.0,41984.972043427464,25877.665557230626,78.0,36.0,37.0,68,0,0
957,5.0,59.0,30.0,3.0,59657.0,41237.972043427464,25319.414666935954,73.0,59.0,30.0,68,0,0
958,40.0,57.0,36.0,3.0,58408.0,39988.972043427464,20663.894092880342,108.0,57.0,36.0,68,0,0
959,48.0,51.0,20.0,3.0,48097.0,29677.972043427464,20403.155949503504,116.0,51.0,20.0,68,0,0
960,48.0,46.0,21.0,3.0,52195.0,33775.972043427464,20307.209913529805,116.0,46.0,21.0,68,0,0
